Date,AAPL,F,WMT
2018-05-30,44.353206634521484,8.024775505065918,25.083454132080078
2018-05-31,44.20417404174805,8.024775505065918,24.61232566833496
2018-06-01,45.00135040283203,8.13593864440918,24.74650764465332
2018-06-04,45.377464294433594,8.156782150268555,25.471099853515625
2018-06-05,45.72755432128906,8.21931266784668,25.23255157470703
2018-06-06,45.886051177978516,8.316585540771484,25.214656829833984
2018-06-07,45.763038635253906,8.358271598815918,25.330951690673828
2018-06-08,45.34672164916992,8.40690803527832,25.15502166748047
2018-06-11,45.235538482666016,8.358271598815918,25.137130737304688
2018-06-12,45.48391342163086,8.41385555267334,25.077489852905273
2018-06-13,45.11015319824219,8.351325035095215,25.074514389038086
2018-06-14,45.13381576538086,8.261002540588379,24.98505401611328
2018-06-15,44.670188903808594,8.254054069519043,24.95821762084961
2018-06-18,44.64652633666992,8.33048152923584,24.74948501586914
2018-06-19,43.925052642822266,8.261002540588379,24.93138313293457
2018-06-20,44.11664962768555,8.247105598449707,24.93138313293457
2018-06-21,43.87063980102539,8.13593864440918,25.110292434692383
2018-06-22,43.7429084777832,8.09425163269043,25.292184829711914
2018-06-25,43.092384338378906,7.990035057067871,25.784198760986328
2018-06-26,43.62700271606445,8.003931999206543,25.63808250427246
2018-06-27,43.56312942504883,7.934451103210449,25.909433364868164
2018-06-28,43.88009262084961,7.8371806144714355,25.60230255126953
2018-06-29,43.787845611572266,7.6912760734558105,25.539682388305664
2018-07-02,44.277503967285156,7.712120532989502,25.047672271728516
2018-07-03,43.50635528564453,7.63569450378418,25.178876876831055
2018-07-05,43.856449127197266,7.677381992340088,25.217639923095703
2018-07-06,44.46437072753906,7.684329509735107,25.19975471496582
2018-07-09,45.0817756652832,7.781599998474121,25.623172760009766
2018-07-10,45.027366638183594,7.816339492797852,26.004852294921875
2018-07-11,44.44309997558594,7.6912760734558105,25.80208396911621
2018-07-12,45.18822479248047,7.677381992340088,25.79910659790039
2018-07-13,45.25918197631836,7.628745079040527,26.150968551635742
2018-07-16,45.15983963012695,7.538426399230957,26.133071899414062
2018-07-17,45.28757095336914,7.545372486114502,26.297075271606445
2018-07-18,45.03920364379883,7.55232048034668,26.261289596557617
2018-07-19,45.3892936706543,7.517581939697266,26.156930923461914
2018-07-20,45.285213470458984,7.440079689025879,26.258310317993164
2018-07-23,45.3254280090332,7.376669406890869,26.130090713500977
2018-07-24,45.654239654541016,7.447124004364014,26.228490829467773
2018-07-25,46.08475112915039,7.411897659301758,26.210599899291992
2018-07-26,45.94045639038086,6.968029499053955,26.309003829956055
2018-07-27,45.17639923095703,6.996211528778076,26.27918243408203
2018-07-30,44.923282623291016,7.0948486328125,26.502826690673828
2018-07-31,45.01317596435547,7.073712348937988,26.607189178466797
2018-08-01,47.6649055480957,6.975074291229248,26.311983108520508
2018-08-02,49.05818557739258,6.989165782928467,26.4670467376709
2018-08-03,49.200111389160156,7.073712348937988,26.717517852783203
2018-08-06,49.45559310913086,7.0666656494140625,26.73838996887207
2018-08-07,48.99197006225586,7.101895809173584,26.768207550048828
2018-08-08,49.02507400512695,7.080759525299072,26.851703643798828
2018-08-09,49.41064453125,6.982121467590332,26.695743560791016
2018-08-10,49.26348114013672,6.86234712600708,27.04665184020996
2018-08-13,49.581573486328125,6.665072917938232,26.88469123840332
2018-08-14,49.790462493896484,6.6932525634765625,27.247596740722656
2018-08-15,49.906768798828125,6.658027172088623,27.058643341064453
2018-08-16,50.637908935546875,6.700297832489014,29.583953857421875
2018-08-17,51.649139404296875,6.728481769561768,29.347026824951172
2018-08-20,51.14589309692383,6.848255157470703,28.792179107666016
2018-08-21,51.04619216918945,6.946892738342285,28.816171646118164
2018-08-22,51.048580169677734,6.827118873596191,28.693201065063477
2018-08-23,51.15302658081055,6.784846305847168,28.546247482299805
2018-08-24,51.31207275390625,6.820074081420898,28.477266311645508
2018-08-27,51.73460388183594,7.038484573364258,28.354293823242188
2018-08-28,52.15238571166992,7.052575588226318,28.813169479370117
2018-08-29,52.931007385253906,7.024394512176514,28.684206008911133
2018-08-30,53.41762924194336,6.834163665771484,28.822166442871094
2018-08-31,54.034812927246094,6.679161548614502,28.750186920166016
2018-09-04,54.208106994628906,6.672117233276367,28.600231170654297
2018-09-05,53.854400634765625,6.6862077713012695,28.978132247924805
2018-09-06,52.95949172973633,6.643935680389404,28.927139282226562
2018-09-07,52.53219985961914,6.531207084655762,28.741195678710938
2018-09-10,51.827186584472656,6.608706951141357,29.062103271484375
2018-09-11,53.13752365112305,6.559389114379883,28.984127044677734
2018-09-12,52.47762680053711,6.580526351928711,28.783180236816406
2018-09-13,53.74522018432617,6.601661682128906,28.52824592590332
2018-09-14,53.13514709472656,6.658027172088623,28.36929702758789
2018-09-17,51.72036361694336,6.728481769561768,28.438268661499023
2018-09-18,51.805824279785156,6.749617576599121,28.621225357055664
2018-09-19,51.83668518066406,6.890527248382568,28.56423568725586
2018-09-20,52.23072814941406,6.911664962768555,28.717199325561523
2018-09-21,51.66814041137695,6.93984842300415,28.762182235717773
2018-09-24,52.411128997802734,6.756662845611572,28.468263626098633
2018-09-25,52.74346923828125,6.615753650665283,28.522247314453125
2018-09-26,52.32330322265625,6.531207084655762,28.36929702758789
2018-09-27,53.39863586425781,6.503024578094482,28.231327056884766
2018-09-28,53.586158752441406,6.517117023468018,28.165348052978516
2018-10-01,53.946983337402344,6.566435813903809,28.312305450439453
2018-10-02,54.426490783691406,6.4818878173828125,28.53724479675293
2018-10-03,55.08878707885742,6.432569980621338,28.213335037231445
2018-10-04,54.120269775390625,6.44666051864624,28.255321502685547
2018-10-05,53.24195861816406,6.425523281097412,27.985397338867188
2018-10-08,53.118534088134766,6.5241618156433105,28.3992862701416
2018-10-09,53.854400634765625,6.30574893951416,29.116086959838867
2018-10-10,51.35954284667969,6.214157581329346,28.720191955566406
2018-10-11,50.90614318847656,6.2071123123168945,28.168346405029297
2018-10-12,52.72447967529297,6.087338924407959,28.435274124145508
2018-10-15,51.59693145751953,6.2071123123168945,28.138349533081055
2018-10-16,52.733970642089844,6.200066089630127,28.735187530517578
2018-10-17,52.5060920715332,6.171885013580322,28.960132598876953
2018-10-18,51.27884292602539,5.99574613571167,28.843170166015625
2018-10-19,52.059814453125,5.988699913024902,29.13707733154297
2018-10-22,52.37791442871094,6.031733512878418,29.134090423583984
2018-10-23,52.87164306640625,6.160830497741699,29.3320255279541
2018-10-24,51.058067321777344,5.866776466369629,29.260047912597656
2018-10-25,52.1761360168457,6.447714805603027,29.745927810668945
2018-10-26,51.345298767089844,6.440542697906494,29.67393684387207
2018-10-29,50.38153839111328,6.65570592880249,29.93187141418457
2018-10-30,50.63317108154297,6.784805774688721,30.7176570892334
2018-10-31,51.95299530029297,6.849352836608887,30.07582664489746
2018-11-01,52.75059509277344,6.662878513336182,30.165807723999023
2018-11-02,49.25160598754883,6.727426528930664,30.39373207092285
2018-11-05,47.85343551635742,6.83500862121582,30.864612579345703
2018-11-06,48.37092971801758,6.8421807289123535,30.990568161010742
2018-11-07,49.83793258666992,6.885211944580078,31.28749656677246
2018-11-08,49.66404342651367,6.784805774688721,31.45545768737793
2018-11-09,48.706443786621094,6.727426528930664,31.65939712524414
2018-11-12,46.252899169921875,6.806319236755371,31.152530670166016
2018-11-13,45.790775299072266,6.8421807289123535,30.873607635498047
2018-11-14,44.497310638427734,6.8421807289123535,30.450719833374023
2018-11-15,45.5954475402832,6.677222728729248,29.853883743286133
2018-11-16,46.100460052490234,6.490748882293701,29.299039840698242
2018-11-19,44.27338790893555,6.634189605712891,29.02610969543457
2018-11-20,42.1580924987793,6.497921466827393,28.240325927734375
2018-11-21,42.11045455932617,6.533779144287109,28.243328094482422
2018-11-23,41.04091262817383,6.548125267028809,28.522247314453125
2018-11-26,41.59593200683594,6.7417707443237305,28.53724479675293
2018-11-27,41.50541305541992,6.65570592880249,28.504253387451172
2018-11-28,43.101417541503906,6.7489447593688965,29.230058670043945
2018-11-29,42.77029800415039,6.720256328582764,29.1790714263916
2018-11-30,42.53922653198242,6.7489447593688965,29.28704071044922
2018-12-03,44.025657653808594,6.885211944580078,29.616945266723633
2018-12-04,42.08903884887695,6.583984851837158,28.735187530517578
2018-12-06,41.619754791259766,6.46923303604126,28.578384399414062
2018-12-07,40.135704040527344,6.325789451599121,28.1019287109375
2018-12-10,40.40013122558594,6.1106276512146,28.328094482421875
2018-12-11,40.169071197509766,6.124971866607666,28.300952911376953
2018-12-12,40.28101348876953,6.196692943572998,28.077800750732422
2018-12-13,40.721702575683594,6.096282958984375,28.032569885253906
2018-12-14,39.418704986572266,6.1106276512146,27.697839736938477
2018-12-17,39.05187225341797,6.096282958984375,27.37216567993164
2018-12-18,39.55925750732422,6.074766635894775,27.465646743774414
2018-12-19,38.32533645629883,5.967183589935303,27.305818557739258
2018-12-20,37.35820770263672,5.9241509437561035,26.319730758666992
2018-12-21,35.9051399230957,5.773538589477539,26.274499893188477
2018-12-24,34.976112365722656,5.4723100662231445,25.87946319580078
2018-12-26,37.43920135498047,5.630095958709717,27.26360511779785
2018-12-27,37.19622039794922,5.630095958709717,27.619441986083984
2018-12-28,37.21527862548828,5.6014084815979,27.78228187561035
2018-12-31,37.574981689453125,5.486654281616211,28.089859008789062
2019-01-02,37.617855072021484,5.665956497192383,28.147159576416016
2019-01-03,33.87084197998047,5.579892635345459,28.002412796020508
2019-01-04,35.31675338745117,5.795053958892822,28.177316665649414
2019-01-07,35.23815155029297,5.945668697357178,28.5090274810791
2019-01-08,35.9099006652832,6.003045082092285,28.708051681518555
2019-01-09,36.519710540771484,6.254068851470947,28.614564895629883
2019-01-10,36.636444091796875,6.218209266662598,28.635677337646484
2019-01-11,36.2767448425293,6.325789451599121,28.599489212036133
2019-01-14,35.73124313354492,6.447714805603027,28.63266944885254
2019-01-15,36.46254348754883,6.3401336669921875,29.024682998657227
2019-01-16,36.907989501953125,5.945668697357178,29.054838180541992
2019-01-17,37.127132415771484,5.995872974395752,29.17244529724121
2019-01-18,37.355831146240234,6.153660774230957,29.470983505249023
2019-01-22,36.517330169677734,6.096282958984375,29.398616790771484
2019-01-23,36.665016174316406,5.9815287590026855,29.766508102416992
2019-01-24,36.3744010925293,6.168004035949707,29.66097068786621
2019-01-25,37.57973861694336,6.3544769287109375,29.232757568359375
2019-01-28,37.231956481933594,6.211036205291748,29.268939971923828
2019-01-29,36.8460693359375,6.282756805419922,29.163400650024414
2019-01-30,39.363922119140625,6.355728626251221,28.587425231933594
2019-01-31,39.647396087646484,6.421401500701904,28.898035049438477
2019-02-01,39.66644287109375,6.363024711608887,28.303970336914062
2019-02-04,40.79317092895508,6.34843111038208,28.578384399414062
2019-02-05,41.49112319946289,6.384914875030518,28.828672409057617
2019-02-06,41.50541305541992,6.363024711608887,28.840734481811523
2019-02-07,40.71932601928711,6.063846588134766,29.169431686401367
2019-02-08,40.767173767089844,6.122221946716309,28.822647094726562
2019-02-11,40.53271484375,6.078439712524414,29.00960350036621
2019-02-12,40.88200378417969,6.1733012199401855,29.241804122924805
2019-02-13,40.7121467590332,6.136816024780273,29.53431510925293
2019-02-14,40.8604736328125,6.144113540649414,29.70922088623047
2019-02-15,40.769561767578125,6.231678485870361,30.152502059936523
2019-02-19,40.891563415527344,6.443291664123535,30.818925857543945
2019-02-20,41.154727935791016,6.523560047149658,30.119325637817383
2019-02-21,40.92266845703125,6.355728626251221,29.971574783325195
2019-02-22,41.37960433959961,6.355728626251221,30.019817352294922
2019-02-25,41.68102264404297,6.392212390899658,29.89015007019043
2019-02-26,41.704952239990234,6.479776859283447,29.760478973388672
2019-02-27,41.834129333496094,6.406806468963623,29.58557891845703
2019-02-28,41.422664642333984,6.399509906768799,29.85094451904297
2019-03-01,41.85805892944336,6.414103031158447,29.531299591064453
2019-03-04,42.0685920715332,6.428697109222412,29.50717544555664
2019-03-05,41.99201965332031,6.399509906768799,29.654937744140625
2019-03-06,41.75041198730469,6.260867595672607,29.63080406188965
2019-03-07,41.26715850830078,6.187894821166992,29.386552810668945
2019-03-08,41.3652458190918,6.144113540649414,29.428762435913086
2019-03-11,42.79822540283203,6.282756805419922,29.697147369384766
2019-03-12,43.279075622558594,6.253567695617676,29.663978576660156
2019-03-13,43.4704704284668,6.224380970001221,29.863008499145508
2019-03-14,43.95370864868164,6.136816024780273,29.778112411499023
2019-03-15,44.525474548339844,6.1514105796813965,29.83875274658203
2019-03-18,44.98001480102539,6.253567695617676,30.214693069458008
2019-03-19,44.623565673828125,6.34843111038208,30.272302627563477
2019-03-20,45.01350021362305,6.209787368774414,29.90545082092285
2019-03-21,46.67136764526367,6.341131687164307,30.03278923034668
2019-03-22,45.704872131347656,6.231678485870361,29.79630470275879
2019-03-25,45.15226364135742,6.209787368774414,29.762954711914062
2019-03-26,44.685760498046875,6.392212390899658,29.808435440063477
2019-03-27,45.0876579284668,6.290053367614746,29.471908569335938
2019-03-28,45.14746856689453,6.399509906768799,29.447654724121094
2019-03-29,45.44171905517578,6.406806468963623,29.568927764892578
2019-04-01,45.750328063964844,6.55274772644043,29.656843185424805
2019-04-02,46.41539001464844,6.574639797210693,29.39004898071289
2019-04-03,46.73356628417969,6.662204265594482,29.465845108032227
2019-04-04,46.81489562988281,6.742469787597656,29.744770050048828
2019-04-05,47.128299713134766,6.749768257141113,29.963054656982422
2019-04-08,47.86989974975586,6.786251068115234,30.08432960510254
2019-04-09,47.72636032104492,6.720579147338867,29.920610427856445
2019-04-10,47.99429702758789,6.808145523071289,30.196504592895508
2019-04-11,47.59479522705078,6.851926326751709,30.560317993164062
2019-04-12,47.575660705566406,6.895707607269287,30.790739059448242
2019-04-15,47.661773681640625,6.808145523071289,31.054494857788086
2019-04-16,47.66656494140625,6.8300347328186035,31.20608901977539
2019-04-17,48.59476852416992,6.932194709777832,31.275819778442383
2019-04-18,48.769412994384766,6.968678951263428,31.281877517700195
2019-04-22,48.92969512939453,6.932194709777832,31.036306381225586
2019-04-23,49.63542556762695,7.043405532836914,31.2485294342041
2019-04-24,49.55888366699219,7.095304012298584,31.387990951538086
2019-04-25,49.10911560058594,6.969263553619385,31.384960174560547
2019-04-26,48.87467575073242,7.7180891036987305,30.78162956237793
2019-04-29,48.94883346557617,7.651362419128418,30.790739059448242
2019-04-30,48.00627136230469,7.747745990753174,31.178796768188477
2019-05-01,50.3626823425293,7.636534214019775,30.730098724365234
2019-05-02,50.03492736816406,7.666191577911377,30.666427612304688
2019-05-03,50.65693664550781,7.7180891036987305,30.948387145996094
2019-05-06,49.87465286254883,7.68843412399292,31.063587188720703
2019-05-07,48.53017807006836,7.6958489418029785,30.71190071105957
2019-05-08,48.53974533081055,7.666191577911377,30.40873146057129
2019-05-09,48.01822280883789,7.562395095825195,30.338624954223633
2019-05-10,47.35301208496094,7.6958489418029785,31.060977935791016
2019-05-13,44.60087966918945,7.473423480987549,30.445301055908203
2019-05-14,45.30693054199219,7.592050075531006,30.56721305847168
2019-05-15,45.849674224853516,7.681020736694336,30.442245483398438
2019-05-16,45.64794158935547,7.710675239562988,30.878103256225586
2019-05-17,45.388572692871094,7.629120826721191,30.740942001342773
2019-05-20,43.96927261352539,7.621706485748291,30.942108154296875
2019-05-21,44.81222152709961,7.592050075531006,30.820194244384766
2019-05-22,43.894832611083984,7.391869068145752,31.158510208129883
2019-05-23,43.14556884765625,7.302900791168213,31.04573631286621
2019-05-24,42.979862213134766,7.288069725036621,31.292612075805664
2019-05-28,42.8021354675293,7.250998497009277,31.216419219970703
2019-05-29,42.598026275634766,7.199101448059082,31.124982833862305
2019-05-30,42.8189582824707,7.22134256362915,31.146318435668945
2019-05-31,42.043270111083984,7.058233737945557,30.917720794677734
2019-06-03,41.618202209472656,7.124959945678711,31.076217651367188
2019-06-04,43.140750885009766,7.354799270629883,31.25908088684082
2019-06-05,43.83720016479492,7.250998497009277,31.82598876953125
2019-06-06,44.48080062866211,7.228757381439209,32.03630447387695
2019-06-07,45.66474151611328,7.236173152923584,32.32583999633789
2019-06-10,46.248313903808594,7.2806572914123535,32.77083206176758
2019-06-11,46.78385543823242,7.354799270629883,32.89885711669922
2019-06-12,46.63496017456055,7.302900791168213,33.16706466674805
2019-06-13,46.62535095214844,7.458595275878906,33.11525344848633
2019-06-14,46.2867431640625,7.3992838859558105,33.24326705932617
2019-06-17,46.56290817260742,7.451182842254639,33.27068328857422
2019-06-18,47.65801239013672,7.488252639770508,33.42003631591797
2019-06-19,47.518714904785156,7.443767547607422,33.4109001159668
2019-06-20,47.900550842285156,7.443767547607422,33.62424850463867
2019-06-21,47.73725128173828,7.406696796417236,33.87112045288086
2019-06-24,47.68922805786133,7.377040863037109,33.904659271240234
2019-06-25,46.96636962890625,7.29548454284668,33.746150970458984
2019-06-26,47.982208251953125,7.347384929656982,33.575477600097656
2019-06-27,47.967803955078125,7.562395095825195,33.557186126708984
2019-06-28,47.53071975708008,7.584636211395264,33.676063537597656
2019-07-01,48.40245819091797,7.525322914123535,33.71567153930664
2019-07-02,48.68585205078125,7.503080368041992,34.01436233520508
2019-07-03,49.08930206298828,7.562395095825195,34.233821868896484
2019-07-05,49.04607391357422,7.562395095825195,34.13018798828125
2019-07-08,48.03504943847656,7.562395095825195,34.355735778808594
2019-07-09,48.328025817871094,7.517909526824951,34.40449905395508
2019-07-10,48.8059196472168,7.49566650390625,34.434974670410156
2019-07-11,48.450504302978516,7.554978370666504,34.721473693847656
2019-07-12,48.82273483276367,7.777402877807617,34.928733825683594
2019-07-15,49.28142547607422,7.725503444671631,35.04456329345703
2019-07-16,49.11091613769531,7.792232513427734,34.977508544921875
2019-07-17,48.834747314453125,7.65877628326416,34.928733825683594
2019-07-18,49.389488220214844,7.606879234313965,34.9653205871582
2019-07-19,48.6522331237793,7.562395095825195,34.71538543701172
2019-07-22,49.764129638671875,7.539820671081543,34.38621520996094
2019-07-23,50.15317916870117,7.652690887451172,34.16371536254883
2019-07-24,50.11234664916992,7.7730889320373535,34.13628005981445
2019-07-25,49.71609878540039,7.1936798095703125,34.20334243774414
2019-07-26,49.88901138305664,7.201203346252441,34.44717788696289
2019-07-29,50.35490036010742,7.223779201507568,34.21857833862305
2019-07-30,50.138771057128906,7.186155319213867,34.15456771850586
2019-07-31,51.161808013916016,7.171104907989502,33.642539978027344
2019-08-01,50.054718017578125,7.005560874938965,33.337738037109375
2019-08-02,48.995643615722656,6.982985973358154,33.34383773803711
2019-08-05,46.43083190917969,6.945362567901611,32.25270462036133
2019-08-06,47.309783935546875,7.133481979370117,32.69464111328125
2019-08-07,47.7996940612793,7.171104907989502,32.978092193603516
2019-08-08,48.85395812988281,7.1936798095703125,33.23843765258789
2019-08-09,48.45138931274414,7.110906600952148,32.85863494873047
2019-08-12,48.32844161987305,6.990509986877441,32.227691650390625
2019-08-13,50.375064849853516,6.967936992645264,32.89846420288086
2019-08-14,48.87565612792969,6.772291660308838,32.5278434753418
2019-08-15,48.632171630859375,6.666944980621338,34.51566696166992
2019-08-16,49.77963638305664,6.742194175720215,34.60755157470703
2019-08-19,50.707725524902344,6.794867038726807,34.858699798583984
2019-08-20,50.710147857666016,6.742194175720215,34.31962585449219
2019-08-21,51.25977325439453,6.802392482757568,34.31045150756836
2019-08-22,51.21637725830078,6.802392482757568,34.276756286621094
2019-08-23,48.84912872314453,6.599224090576172,33.945960998535156
2019-08-26,49.777225494384766,6.636845111846924,34.3012580871582
2019-08-27,49.215545654296875,6.5916972160339355,34.43296432495117
2019-08-28,49.54581069946289,6.772291660308838,34.52485275268555
2019-08-29,50.38470458984375,6.8625898361206055,34.941402435302734
2019-08-30,50.31962585449219,6.900214672088623,34.99653244018555
2019-09-03,49.58678436279297,6.847540855407715,35.11293029785156
2019-09-04,50.4281005859375,6.922787666320801,35.50191879272461
2019-09-05,51.414058685302734,7.028134822845459,35.35795593261719
2019-09-06,51.40923309326172,7.028134822845459,35.140499114990234
2019-09-09,51.62858581542969,7.17863130569458,35.630558013916016
2019-09-10,52.23849105834961,7.0883331298828125,35.5447998046875
2019-09-11,53.89942169189453,7.0883331298828125,35.53559112548828
2019-09-12,53.77888488769531,7.080807209014893,35.8112678527832
2019-09-13,52.732666015625,7.110906600952148,35.967464447021484
2019-09-16,53.0098876953125,6.998035907745361,35.39777755737305
2019-09-17,53.20275115966797,6.982985973358154,35.6856803894043
2019-09-18,53.701744079589844,6.960413455963135,35.8847770690918
2019-09-19,53.26543045043945,6.847540855407715,35.86946105957031
2019-09-20,52.48678970336914,6.900214672088623,35.82963943481445
2019-09-23,52.72543716430664,6.8926897048950195,36.025672912597656
2019-09-24,52.474727630615234,6.855064868927002,36.26456069946289
2019-09-25,53.28228759765625,6.922787666320801,36.286014556884766
2019-09-26,53.007476806640625,6.8776397705078125,36.233943939208984
2019-09-27,52.74953842163086,6.832489967346191,36.27989196777344
2019-09-30,53.991024017333984,6.8926897048950195,36.35032653808594
2019-10-01,54.140480041503906,6.6970438957214355,36.096107482910156
2019-10-02,52.783294677734375,6.478825569152832,35.56623077392578
2019-10-03,53.23167419433594,6.554074764251709,35.62443542480469
2019-10-04,54.72385787963867,6.576647758483887,36.19106674194336
2019-10-07,54.73590087890625,6.531500339508057,35.906219482421875
2019-10-08,54.09468078613281,6.426153659820557,36.01341247558594
2019-10-09,54.72867202758789,6.441202163696289,36.426910400390625
2019-10-10,55.46633529663086,6.486351013183594,36.63517379760742
2019-10-11,56.941654205322266,6.606748580932617,36.82814025878906
